pid,Age_Years,Age_categories,Gender,Other_gender,Sex,Province,Nationality,GrowUp_Ireland,Area_Residence,Ethnicity,Ethnicity_Binary,Ethnic_Recode,Education,Education_Binary,Occupation,Occupation_Binary,Adults_household,Only_Adult_House,Children_household,Child_2,No_Child_House,Living_Alone,Income_2019,MH_therapy,Religious,Religion_Binary,Voted_GenElection,Voted_Binary,Authoritarianism1,Authoritarianism2,Authoritarianism3,Authoritarianism4,Authoritarianism5,Authoritarianism6,Social_Dominace1,Social_Dominance2,Social_Dominance3,Social_Dominance4,Social_Dominance5,Social_Dominance6,Social_Dominance7,Social_Dominance8,MigrantAttitudes1,MigrantAttitudes2,MigrantAttitudes3,IWAH1,IWAH2,IWAH3,IWAH4,IWAH5,IWAH6,IWAH7,IWAH8,IWAH9,Trust_Body1,Trust_Body2,Trust_Body3,Trust_Body4,Trust_Body5,Trust_Body6,Trust_Body7,ReligiousBelief1,ReligiousBelief2,ReligiousBelief3,ReligiousBelief4,ReligiousBelief5,ReligiousBelief6,ReligiousBelief7,ReligiousBelief8,Chronic_Illness_self,Chronic_illness_family,Pregnant,Conspiracy_1,Conspiracy_2,Conspiracy_3,Conspiracy_4,Conspiracy_5,INFO_1,INFO_2,INFO_3,INFO_4,INFO_5,INFO_6,INFO_7,INFO_8,INFO_9,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,C19_Infected,C19_Infected_Binary,C19_SomeoneClose_Infected,C19_SomeoneClose_Infected_Binary,Vax_Self,Vax_Self_Yes,Vax_Self_Maybe,Vax_Self_No,Vax_Self_Binary,Paranoia1,Paranoia2,Paranoia3,Paranoia4,Paranoia5,LOC1,LOC2,LOC3,LOC4,LOC5,LOC6,LOC7,LOC8,LOC9,Personality1,Personality2,Personality3,Personality4,Personality5,Personality6,Personality7,Personality8,Personality9,Personality10,CRT1,CRT2,CRT3,Conspiracy,Paranoia,Authoritarianism,IdentificationOthers,SocialDominance,Sex,Pregnant
1398555647,50,4,1, ,0,1,1,0,3,6,1,1,5,1,19,0,2,0,3,2,0,0,1,1,6,0,2,1,3,3,4,2,3,4,3,3,2,3,2,3,2,4,6,4,3,1,1,4,3,3,3,3,3,3,2,2,1,1,1,2,2,2,2,3,2,4,3,3,2,0,0,0,9,9,10,7,8,2,3,3,1,1,1,2,4,2,1,2,2,2,1,4,4,4,2,2,0,1,0,1,0,1,0,1,1,1,1,1,3,4,4,2,4,2,2,5,5,3,3,5,2,4,4,4,3,4,3,4,5,5,5,43,7,19,24,22,0,0
1400887441,30,2,1, ,0,1,1,0,1,7,1,2,5,1,18,0,2,0,2,1,0,0,6,1,1,1,1,0,1,4,3,3,4,1,5,2,2,4,3,2,3,2,7,6,1,2,3,4,3,4,5,4,3,4,2,3,3,4,3,2,1,2,2,3,1,2,3,4,3,0,0,0,10,9,7,8,7,1,2,3,4,3,2,3,3,2,3,2,3,4,4,3,3,2,3,2,0,1,0,2,0,0,1,1,5,4,4,5,4,6,6,4,5,2,4,4,5,3,2,4,1,4,5,5,4,5,4,5,5,5,5,41,22,16,32,23,0,0
1403211548,70,6,1, ,0,1,0,0,3,1,0,0,2,0,22,0,1,1,1,0,1,1,3,1,1,1,1,0,3,3,4,2,3,4,2,2,2,3,2,2,3,2,7,8,3,4,4,4,4,4,4,4,4,4,2,2,3,3,3,3,4,4,2,3,3,3,3,3,3,0,0,0,6,3,4,6,6,3,3,3,2,2,1,1,3,3,3,3,3,2,2,2,2,3,3,2,0,1,0,0,1,0,0,0,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,5,3,4,5,6,5,25,15,19,36,18,0,0
1403211587,63,5,1, ,0,1,0,0,2,1,0,0,5,1,18,0,2,0,1,0,1,0,6,1,1,1,1,0,5,4,5,2,4,4,1,2,2,3,2,4,4,1,3,1,5,3,4,3,3,3,3,4,3,2,2,1,1,2,2,2,4,1,4,1,3,1,5,2,5,0,0,0,11,11,9,9,7,3,4,3,2,2,1,1,2,3,2,2,2,2,1,3,3,2,3,6,1,4,1,0,1,0,0,0,1,1,4,1,4,5,1,3,2,2,2,5,3,3,4,5,1,5,4,4,1,5,1,3,5,5,5,47,11,24,28,19,0,0
1403214242,70,6,1, ,0,2,0,0,3,1,0,0,6,1,22,0,2,0,1,0,1,0,2,1,1,1,1,0,5,3,2,3,2,4,3,2,2,2,2,3,2,2,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,2,2,3,4,2,4,3,2,2,3,3,3,1,0,0,9,9,9,9,8,4,4,3,3,1,1,1,3,3,3,3,3,3,1,4,3,2,3,2,0,1,0,0,1,0,0,0,2,2,2,2,3,2,4,5,4,3,3,5,4,5,4,5,1,4,4,4,3,4,3,3,5,5,5,44,11,19,32,18,0,0
1403223805,32,2,2, ,1,1,0,0,3,1,0,0,5,1,18,0,3,0,1,0,1,0,3,2,7,0,1,0,4,2,1,1,4,4,2,2,3,3,2,2,4,3,5,5,4,3,4,4,3,3,3,4,3,3,2,1,1,2,1,4,4,2,5,5,5,5,1,5,1,0,1,0,7,4,6,7,6,3,3,2,3,2,1,2,2,3,2,2,2,2,1,4,3,3,3,2,0,1,0,0,1,0,0,0,2,4,2,1,5,5,1,5,1,2,1,4,2,2,5,5,2,5,1,4,4,5,2,5,5,1,6,30,14,16,30,21,1,0
1403232502,44,3,1, ,0,1,0,1,3,6,1,1,3,0,18,0,2,0,1,0,1,0,2,4,1,1,2,1,3,3,5,2,4,3,3,3,2,3,3,4,4,2,8,8,3,4,3,3,3,3,3,3,3,4,2,2,1,1,2,4,1,3,2,4,3,5,3,3,2,0,0,0,7,9,6,6,10,2,1,3,4,4,1,1,1,4,3,3,3,3,3,2,2,4,3,2,0,1,0,1,0,1,0,1,3,3,4,4,5,4,2,3,6,2,4,7,5,5,3,3,2,2,2,1,3,3,2,3,5,7,5,38,19,20,29,24,0,0
1403268842,67,6,2, ,1,1,0,0,2,1,0,0,5,1,22,0,2,0,1,0,1,0,3,1,1,1,1,0,2,4,3,1,3,5,3,2,3,2,2,2,3,2,5,7,3,4,4,4,4,2,3,3,4,3,2,4,4,4,4,4,4,2,4,3,2,2,2,3,3,0,0,0,6,6,4,4,5,4,4,1,3,2,3,3,4,2,4,4,4,3,3,4,4,4,4,2,0,1,0,1,0,1,0,1,3,4,3,1,4,4,2,4,4,2,2,5,3,4,5,5,1,4,1,2,3,4,4,3,5,5,5,25,15,18,31,19,1,0
1403276436,60,5,1, ,0,2,0,0,1,1,0,0,5,1,18,0,2,0,3,2,0,0,3,1,1,1,1,0,2,4,4,2,2,4,4,3,2,4,3,3,3,1,6,7,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,5,5,2,3,3,3,2,3,3,3,0,0,0,7,5,6,6,6,3,3,3,3,3,3,3,2,4,3,3,3,3,4,3,3,2,4,2,0,1,0,0,1,0,0,0,4,3,4,3,3,5,4,3,3,4,4,5,3,5,4,4,3,3,3,4,2,4,4,4,5,1,5,30,17,18,36,23,0,0
1403280031,64,5,1, ,0,3,0,0,4,1,0,0,3,0,18,0,2,0,1,0,1,0,3,1,1,1,1,0,4,4,4,2,2,4,4,1,2,2,2,2,2,2,7,7,4,4,5,5,4,4,4,5,5,5,4,4,4,3,3,4,5,2,4,2,2,3,4,3,4,0,0,0,7,8,7,7,6,4,4,4,2,1,4,4,3,3,3,3,3,1,1,4,4,3,3,2,0,1,0,0,1,0,0,0,1,1,1,1,2,5,4,4,2,2,2,4,3,4,4,5,2,4,2,4,1,4,2,4,5,5,5,35,6,20,41,17,0,0
1403289443,61,5,1, ,0,1,0,0,2,1,0,0,5,1,26,1,3,0,1,0,1,0,2,2,1,1,1,0,3,4,1,1,4,4,4,1,1,1,2,1,1,1,8,8,4,5,5,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,1,5,1,5,4,2,3,0,0,0,10,10,5,2,2,3,4,4,2,2,1,3,4,3,3,4,4,1,1,3,3,4,2,2,0,1,0,0,1,0,0,0,3,3,1,1,1,5,1,5,5,2,2,6,7,7,4,5,1,4,4,3,3,5,4,5,5,5,6,29,9,17,38,12,0,0
1403300277,52,4,1, ,0,1,0,0,3,1,0,0,4,1,18,0,1,1,1,0,1,1,6,1,1,1,2,1,2,4,3,3,4,4,4,2,2,3,2,2,4,2,5,7,4,3,4,3,4,3,3,4,3,3,2,3,3,3,3,2,2,3,4,2,2,2,4,1,4,0,0,0,6,5,5,5,5,2,4,4,4,2,1,2,3,2,2,2,3,2,2,4,4,3,3,2,0,1,0,1,0,1,0,1,3,2,1,1,2,3,4,3,5,3,3,5,5,5,4,3,2,4,3,3,2,5,4,5,1,5,1,26,9,20,30,21,0,0
1403741708,30,2,2, ,1,2,0,0,1,1,0,0,4,1,18,0,2,0,2,1,0,0,5,3,7,0,1,0,5,5,3,2,4,5,4,2,4,4,1,5,5,3,4,6,3,2,4,3,3,3,3,3,3,2,4,4,4,4,3,4,4,2,2,3,1,2,5,2,1,0,0,0,5,7,5,5,5,1,4,3,3,2,1,1,2,3,3,4,4,3,2,4,4,4,3,2,0,1,0,0,1,0,0,0,5,5,4,5,4,5,5,5,5,4,3,5,4,6,4,2,4,4,2,2,5,5,4,4,5,5,5,27,23,24,26,28,1,0
1405659623,41,3,2, ,1,1,0,0,2,1,0,0,4,1,18,0,2,0,1,0,1,0,2,2,8,1,1,0,2,3,1,1,3,3,1,1,1,2,1,1,1,1,8,8,2,3,3,3,3,3,3,3,3,3,1,1,3,3,1,4,4,1,3,5,1,3,2,4,4,0,1,0,5,8,3,3,4,2,4,1,2,2,1,1,3,2,3,3,3,2,2,4,4,3,2,2,0,1,0,0,1,0,0,0,3,4,3,2,2,3,2,5,2,3,2,4,3,3,4,3,4,2,5,2,3,4,4,5,1,1,1,23,14,13,27,9,1,0
1406491010,65,6,2, ,1,1,0,0,1,1,0,0,1,0,18,0,1,1,1,0,1,1,2,4,1,1,1,0,5,4,4,1,1,4,4,1,2,3,2,5,4,1,2,1,4,1,5,3,1,3,1,1,3,1,2,1,5,5,2,4,5,1,5,5,1,3,5,5,4,0,0,0,11,11,9,7,11,4,4,1,1,1,3,3,4,1,3,4,4,1,1,4,3,4,3,2,0,1,0,0,1,0,0,0,1,1,1,1,4,1,1,1,1,1,1,1,3,1,5,5,1,2,2,5,1,5,4,4,5,5,5,49,8,19,19,22,1,0
1408897875,64,5,2, ,1,1,0,0,2,1,0,0,1,0,24,1,2,0,1,0,1,0,1,1,1,1,1,0,4,3,4,3,4,4,3,2,2,3,2,3,3,3,4,4,3,3,4,3,2,2,2,2,2,2,3,4,4,3,3,4,4,2,4,2,3,1,3,3,3,1,1,0,6,4,4,6,4,1,4,3,1,1,1,1,3,3,2,4,3,1,1,4,4,3,2,2,0,1,0,1,0,1,0,1,2,2,3,1,2,1,2,6,2,2,2,3,3,3,4,4,1,4,3,3,1,5,1,3,5,5,5,24,10,22,22,21,1,0
1410943315,47,4,1, ,0,2,0,0,3,1,0,0,6,1,18,0,2,0,4,3,0,0,7,1,1,1,1,0,4,5,2,1,2,5,3,2,2,2,1,1,2,1,3,4,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,4,1,5,2,1,2,2,2,4,0,0,0,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,1,0,0,1,0,0,0,3,1,2,1,1,5,2,5,1,3,3,2,4,2,1,5,3,5,1,5,3,4,1,4,5,5,6,24,8,19,44,14,0,0
1412744643,23,1,1, ,0,1,0,0,4,1,0,0,4,1,18,0,2,0,3,2,0,0,3,1,1,1,1,0,1,5,5,2,2,4,4,2,2,5,1,5,5,1,10,10,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,1,1,1,1,1,1,1,1,1,1,0,11,11,11,11,11,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,0,1,0,0,1,0,0,0,5,5,5,5,5,7,7,7,7,1,1,7,1,7,5,5,4,4,4,4,4,4,4,4,5,5,5,55,25,19,45,25,0,0
1414471474,36,3,2, ,1,2,0,0,3,1,0,0,4,1,18,0,2,0,3,2,0,0,2,3,1,1,2,1,4,5,4,1,2,5,3,1,2,2,2,1,4,1,5,6,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,4,1,3,3,1,1,4,2,2,0,1,0,8,8,9,7,5,2,4,1,3,4,1,3,4,4,2,4,4,2,2,4,4,4,2,2,0,1,0,0,1,0,0,0,2,4,2,4,5,5,5,6,4,2,1,2,3,6,4,3,1,1,3,2,2,4,5,5,5,6,5,37,17,21,36,16,1,0
1416037677,52,4,1, ,0,2,0,0,4,1,0,0,2,0,28,0,3,0,1,0,1,0,2,2,1,1,1,0,2,5,5,1,3,5,4,1,1,4,1,5,4,1,6,6,4,5,5,4,4,3,4,5,4,3,2,1,2,2,2,4,5,2,4,3,4,2,3,3,2,1,1,0,4,8,9,7,9,3,4,2,1,1,2,2,2,3,3,3,3,2,1,4,3,3,3,2,0,1,0,1,0,1,0,1,4,4,5,4,5,5,6,5,3,3,2,5,5,5,2,4,1,5,4,5,3,5,1,4,5,5,5,37,22,21,37,21,0,0
1421459141,68,6,1, ,0,1,1,1,3,4,1,3,3,0,22,0,2,0,1,0,1,0,1,2,8,1,2,1,2,4,5,3,2,5,3,3,2,2,1,1,3,2,5,6,4,4,4,4,5,4,4,5,4,4,3,2,3,2,3,2,2,2,2,3,3,3,2,3,4,1,1,0,8,9,8,8,9,3,4,2,3,2,2,2,3,2,3,3,3,4,3,3,3,3,2,2,0,1,0,0,1,0,0,0,4,3,2,1,3,5,4,4,3,3,3,3,4,5,4,4,3,4,4,3,3,3,4,3,5,1,6,42,13,21,38,17,0,0
1421461213,69,6,2, ,1,1,0,0,1,1,0,0,3,0,22,0,1,1,1,0,1,1,3,1,1,1,1,0,3,4,3,4,3,3,3,3,1,2,1,3,2,2,6,6,3,4,3,3,4,4,4,4,4,4,3,3,5,3,3,-99,4,1,5,2,3,1,3,3,4,0,0,0,6,9,6,6,6,1,4,4,1,1,1,1,3,3,1,4,4,1,1,4,4,4,4,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,2,3,3,3,5,7,5,33,5,20,34,17,1,0
1430872537,49,4,1, ,0,1,0,0,3,1,0,0,3,0,23,0,2,0,4,3,0,0,2,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,6,6,6,6,6,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,0,1,0,1,0,1,0,1,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,5,5,5,30,15,18,27,24,0,0
1431079285,88,6,1, ,0,3,1,1,3,6,1,1,3,0,22,0,3,0,1,0,1,0,4,1,7,0,1,0,4,4,4,4,2,4,4,2,2,3,2,4,3,2,7,7,4,4,4,4,4,4,4,3,3,3,4,3,5,5,3,5,5,3,3,3,3,3,3,3,3,1,0,0,7,8,7,6,6,4,4,1,1,1,4,4,4,3,4,4,1,1,1,4,4,4,3,2,0,1,0,0,1,0,0,0,4,3,3,3,3,4,4,5,4,3,3,4,4,4,4,4,2,4,2,3,2,4,2,4,1,7,5,34,16,22,33,22,0,0
1431879463,35,3,2, ,1,2,1,1,4,6,1,1,3,0,24,1,2,0,3,2,0,0,3,1,6,0,1,0,1,1,3,1,1,5,2,1,2,1,1,3,1,5,8,8,2,4,4,5,4,4,4,3,4,4,1,1,2,2,3,4,5,1,5,5,1,5,1,5,2,0,0,0,6,7,9,9,9,3,3,4,2,2,4,3,2,2,2,2,2,2,2,4,4,3,2,2,0,1,0,2,0,0,1,1,4,5,3,4,4,5,1,2,1,3,1,1,3,5,1,4,2,3,1,5,5,4,3,2,5,5,5,40,20,12,36,16,1,0
1436224840,73,6,2, ,1,2,1,1,4,6,1,1,7,1,22,0,1,1,1,0,1,1,1,3,1,1,4,0,3,3,1,3,4,4,3,2,3,4,2,2,4,1,8,7,2,3,4,5,4,4,4,4,4,4,3,2,3,3,2,4,4,3,4,2,1,3,4,4,2,0,0,0,8,8,6,6,6,1,4,3,1,1,1,3,3,3,3,4,4,3,1,4,4,3,3,2,0,1,0,0,1,0,0,0,1,1,3,1,4,3,2,2,2,2,2,1,1,1,4,4,3,4,4,2,1,4,1,3,5,5,5,34,10,18,36,21,1,0
1436224976,76,6,2, ,1,1,0,0,2,1,0,0,4,1,22,0,1,1,1,0,1,1,1,1,7,0,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,7,10,3,4,4,5,5,5,5,4,4,5,1,1,1,3,1,2,3,3,2,5,1,3,2,5,3,0,0,0,11,10,10,11,11,3,4,4,3,3,4,4,3,3,3,3,3,2,2,4,4,3,3,2,0,1,0,0,1,0,0,0,3,2,1,1,2,1,1,4,1,4,3,1,3,1,5,3,2,2,3,2,3,4,2,4,5,5,7,53,9,9,41,9,1,0
1437820116,38,3,1, ,0,1,1,1,2,6,1,1,4,1,18,0,2,0,3,2,0,0,7,3,1,1,2,1,3,4,1,1,2,3,3,2,2,3,2,4,3,2,8,7,3,4,4,4,5,4,3,5,4,3,2,3,4,4,2,4,4,3,4,3,2,3,2,3,3,0,0,0,9,8,4,3,5,4,3,1,3,2,1,1,3,3,3,3,3,2,2,4,4,3,4,3,0,2,0,0,1,0,0,0,3,4,4,4,4,5,3,4,4,3,3,6,3,4,4,3,1,2,1,1,4,5,4,5,1,1,1,29,19,14,36,21,0,0
1438286299,45,4,1, ,0,2,0,0,3,1,0,0,8,1,26,1,4,0,1,0,1,0,3,1,1,1,2,1,5,5,3,1,3,3,3,1,3,3,2,1,3,2,3,3,5,2,4,3,3,3,3,3,3,3,3,4,4,4,3,5,5,3,3,3,1,3,1,5,1,0,0,0,10,6,5,1,3,1,2,2,2,2,1,1,4,3,1,3,3,2,1,4,4,3,3,2,0,1,0,0,1,0,0,0,4,4,3,1,3,4,4,5,4,3,4,4,3,5,3,1,1,3,1,1,1,5,3,5,5,1,1,25,15,20,27,18,0,0
1439214819,60,5,2, ,1,1,0,0,1,1,0,0,3,0,19,0,3,0,1,0,1,0,1,1,1,1,1,0,5,5,4,3,4,5,3,4,2,3,3,4,2,3,1,1,4,5,4,4,5,4,4,5,5,3,3,2,4,4,2,5,5,2,5,2,3,2,2,2,3,0,1,0,11,9,10,8,9,3,3,2,3,4,1,1,3,3,3,3,3,3,3,4,4,4,3,2,0,3,1,0,1,0,0,0,4,3,2,3,4,4,5,4,4,2,2,6,2,4,3,5,3,5,4,4,4,4,3,4,5,5,5,47,16,26,39,24,1,0
1439602013,36,3,1, ,0,1,0,0,1,1,0,0,4,1,18,0,2,0,2,1,0,0,3,1,1,1,1,0,2,3,4,2,2,4,2,2,2,4,2,4,2,2,9,10,1,5,5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,4,2,2,2,2,4,3,2,0,0,0,10,9,10,10,9,3,4,2,4,4,2,2,4,4,4,4,4,2,4,4,3,4,4,2,0,1,0,0,1,0,0,0,2,2,4,4,4,5,5,6,6,2,2,3,2,6,4,4,2,2,5,5,2,4,5,5,5,5,5,48,16,17,45,20,0,0
1441484606,54,4,1, ,0,1,0,0,4,1,0,0,2,0,20,1,1,1,1,0,1,1,1,3,1,1,1,0,4,4,4,3,4,2,2,3,2,4,3,3,4,2,7,6,1,2,3,3,3,2,3,3,2,3,2,2,2,2,1,2,4,3,3,3,2,3,4,3,3,0,0,0,6,6,5,6,2,2,4,4,1,1,4,4,4,4,1,4,4,1,1,4,4,4,4,2,0,1,0,0,1,0,0,0,2,2,2,1,2,3,4,5,3,3,3,4,3,4,4,5,1,1,3,2,4,5,5,4,5,5,5,25,9,21,24,23,0,0
1442598049,57,5,1, ,0,2,0,0,4,1,0,0,3,0,18,0,2,0,1,0,1,0,3,2,6,0,1,0,1,4,2,1,3,5,3,1,1,3,1,3,3,1,10,10,3,3,5,5,3,3,3,3,3,3,2,2,4,3,3,5,4,3,2,5,1,5,1,3,3,0,0,0,1,11,11,6,11,1,2,3,1,1,1,3,4,1,2,2,3,1,1,4,4,4,1,2,0,1,0,1,0,1,0,1,1,3,3,1,3,4,1,4,1,1,1,1,3,1,3,4,1,5,1,4,3,5,1,4,5,5,5,40,11,16,31,16,0,0
1442649915,39,3,1, ,0,1,0,0,2,1,0,0,3,0,18,0,5,0,1,0,1,0,3,1,1,1,1,0,2,3,3,1,2,4,3,1,1,3,1,3,3,1,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,3,2,2,2,2,3,2,0,0,0,4,4,2,3,2,3,4,3,3,3,2,2,4,3,3,3,3,3,1,4,3,3,3,2,0,1,0,0,1,0,0,0,4,3,3,3,3,5,5,6,5,3,3,4,5,5,2,4,1,3,3,4,3,4,3,4,5,5,5,15,16,15,36,16,0,0
1445645776,59,5,2, ,1,1,1,1,2,6,1,1,3,0,18,0,1,1,1,0,1,1,3,1,6,0,4,0,1,5,1,1,3,5,3,3,3,3,1,1,1,1,1,5,5,4,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,1,1,1,11,11,11,11,11,1,4,1,4,4,1,1,1,2,3,3,3,3,3,2,2,1,3,2,0,1,0,0,1,0,0,0,5,5,5,4,5,1,4,4,4,2,2,4,4,4,1,5,1,3,5,5,3,5,3,5,5,7,5,55,24,16,38,16,1,1
1447411122,43,3,2, ,1,1,1,0,2,8,1,4,4,1,18,0,2,0,3,2,0,0,5,1,1,1,1,0,3,5,5,5,4,5,2,3,2,2,1,1,5,1,7,8,3,4,4,5,5,4,5,4,5,5,3,2,3,4,4,5,5,3,2,2,3,1,2,3,2,0,0,0,6,9,8,8,8,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,1,0,0,1,0,0,0,4,3,3,3,3,5,5,5,5,3,3,3,3,5,4,3,2,4,3,5,3,5,4,4,5,7,5,39,16,27,41,17,1,0
1456550028,32,2,2, ,1,2,0,0,2,1,0,0,5,1,18,0,2,0,2,1,0,0,3,1,1,1,1,0,2,4,5,2,5,5,1,3,2,2,1,5,1,1,5,5,3,3,4,4,4,4,4,5,4,5,3,3,2,2,1,4,4,3,5,1,3,1,3,1,1,0,0,0,6,7,7,7,8,4,4,4,3,1,1,1,1,4,3,3,3,2,1,4,4,4,4,2,0,1,0,0,1,0,0,0,5,1,1,1,1,1,5,1,3,2,2,4,2,5,4,4,4,3,3,3,3,4,4,4,5,5,6,35,9,23,37,16,1,0
1458263343,61,5,2, ,1,2,0,0,4,1,0,0,5,1,22,0,2,0,1,0,1,0,2,2,1,1,2,1,3,1,5,3,4,5,1,1,1,3,1,1,3,3,5,4,2,5,5,4,5,4,4,5,5,5,1,1,2,1,1,2,2,1,5,2,1,2,5,2,5,0,0,0,11,11,11,11,11,3,3,3,3,3,1,3,3,3,2,2,2,2,2,4,2,1,4,2,0,1,0,1,0,1,0,1,1,2,1,1,3,5,1,5,1,2,1,1,4,1,4,5,1,4,1,4,2,5,4,5,5,1,5,55,8,21,42,14,1,0
1458265376,32,2,2, ,1,3,0,0,4,1,0,0,4,1,26,1,2,0,1,0,1,0,2,1,1,1,2,1,2,2,1,1,2,4,1,1,1,1,1,1,1,1,5,8,3,2,2,2,2,2,2,3,3,2,2,1,1,3,1,4,4,4,1,5,1,5,4,4,2,0,0,0,11,11,11,11,11,3,4,1,4,4,1,3,4,4,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,0,4,4,4,2,4,3,2,2,2,2,2,2,5,5,2,1,2,4,4,2,4,5,2,2,5,5,5,55,18,12,20,8,1,0
1459949895,27,2,2, ,1,2,0,0,4,1,0,0,3,0,24,1,2,0,1,0,1,0,1,3,6,0,2,1,3,3,3,1,3,5,1,1,1,1,1,1,1,1,7,5,3,1,2,2,3,2,2,3,2,2,1,1,2,2,1,3,4,3,1,5,1,5,2,5,1,0,0,0,11,11,6,6,6,1,2,1,4,4,1,2,3,4,2,3,3,2,2,4,4,3,2,2,0,4,1,-99,-99,-99,-99,-99,3,3,4,3,3,4,4,4,4,4,4,4,7,4,5,5,4,1,3,1,3,2,5,4,5,5,5,40,16,18,19,8,1,0
1460455483,51,4,2, ,1,2,0,0,4,1,0,0,8,1,21,1,4,0,2,1,0,0,3,2,1,1,1,0,4,4,3,2,2,5,4,3,3,4,2,1,3,2,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,3,4,2,2,2,3,2,2,0,0,0,7,7,6,8,7,3,4,4,3,2,3,3,4,3,3,4,4,3,2,4,4,4,3,2,0,1,0,0,1,0,0,0,1,1,1,1,4,4,4,5,5,3,3,4,3,5,3,4,2,2,3,4,2,4,3,3,5,7,5,35,8,20,36,22,1,0
1461477712,38,3,1, ,0,2,0,0,2,1,0,0,2,0,18,0,2,0,1,0,1,0,3,1,1,1,1,0,5,5,5,1,3,5,1,2,3,3,3,3,3,2,1,1,5,3,3,3,3,3,2,3,3,2,1,1,4,1,1,4,4,3,5,3,4,1,5,2,5,0,0,0,11,11,11,10,11,3,4,3,4,4,1,2,3,3,3,3,3,3,3,4,3,3,3,2,0,1,0,0,1,0,0,0,4,3,2,1,3,1,1,1,1,1,1,1,1,1,4,4,1,4,3,4,3,5,1,4,5,5,5,54,13,24,25,20,0,0
1461518472,67,6,1, ,0,3,0,0,4,1,0,0,4,1,22,0,1,1,1,0,1,1,3,1,1,1,1,0,5,5,3,1,1,4,1,1,1,1,1,1,2,1,7,7,5,5,4,4,5,4,4,5,5,5,3,2,1,2,2,4,5,3,4,5,2,1,5,1,3,0,0,0,11,7,9,3,10,3,4,4,2,1,1,1,4,3,2,2,2,1,1,4,4,4,3,3,0,4,1,0,1,0,0,0,4,1,2,1,1,5,4,3,5,2,2,7,2,2,5,4,4,2,1,2,4,3,4,5,1,5,1,40,9,19,41,9,0,0
1461844276,42,3,2, ,1,1,0,0,2,1,0,0,3,0,18,0,1,1,3,2,0,0,2,1,1,1,1,0,3,4,3,1,3,2,3,3,2,4,1,5,4,1,8,8,3,3,4,4,3,4,3,4,4,4,3,3,3,2,2,3,4,3,3,3,3,3,3,3,3,0,1,0,9,8,7,7,6,2,4,3,3,2,1,3,4,3,2,4,4,2,2,3,4,4,2,2,0,3,1,0,1,0,0,0,4,3,5,4,3,2,4,5,2,4,3,4,3,4,3,5,4,3,4,4,4,4,4,4,5,5,5,37,19,16,33,23,1,0
1464890323,60,5,1, ,0,4,0,0,3,1,0,0,2,0,21,1,2,0,1,0,1,0,1,1,1,1,1,0,5,4,4,2,1,5,3,2,2,3,1,3,4,1,6,3,2,3,4,3,2,2,2,3,3,3,1,1,1,2,1,2,4,3,4,3,2,2,2,5,4,1,0,0,10,11,10,9,11,1,4,1,2,3,2,1,3,3,1,4,3,2,2,4,4,3,4,2,0,2,0,1,0,1,0,1,3,1,4,1,1,1,1,1,1,2,1,4,2,7,4,5,3,2,1,3,4,4,4,5,5,5,7,51,10,21,25,19,0,0
1465023235,76,6,1, ,0,2,0,0,3,1,0,0,4,1,22,0,2,0,1,0,1,0,6,1,1,1,1,0,4,4,4,3,4,4,3,2,2,3,3,4,4,2,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,3,4,2,4,3,4,2,2,2,4,1,1,0,6,7,7,6,6,3,4,3,1,1,2,2,2,4,3,3,3,2,2,4,4,3,4,2,0,1,0,0,1,0,0,0,1,1,2,2,4,5,4,4,4,4,3,5,3,5,4,4,3,4,5,3,2,3,3,3,5,7,1,32,10,23,33,23,0,0
